temperature_c,humidity_pct,soil_moisture_pct,hour_sin,hour_cos,is_light_hours,img_green_ratio,img_veg_ratio,img_sharpness,label_int
22.24024536256306,55.29190389508887,27.521108772254976,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
21.706763280909925,63.94918051173581,14.835566151888916,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
21.180945559285547,67.83795648765081,17.086361974997438,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.593301942227185,58.1908110056612,15.336156078582944,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
28.929001064000246,63.77203576821832,39.82221602941021,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
24.36420868878257,46.392811452098336,29.20836481534943,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
23.022894958221272,56.90621179183925,16.351409451876588,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
20.1991857151318,56.3262169649808,33.307696956004705,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.46764546847184,47.54417466418322,12.722726094083018,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
27.63668532784915,65.61576853617763,13.244641440291131,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
25.93062360229092,56.82434202030795,24.998960131191488,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
23.994648082601124,58.53132772714595,31.606610983776264,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
19.000491563586657,57.75413529301306,23.526045611952632,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
19.739669989047524,47.508460278949656,21.535296059923027,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
26.49079136127092,45.879799050110336,23.78048857806465,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
27.295814207845424,52.06643944969609,28.12275833847145,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
19.26392676469244,45.21420851771271,22.281166928044687,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
23.63405834504201,40.83784536677513,15.20503814406763,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
29.39285652160216,61.67028339323424,39.2429306005678,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
22.373446831763303,40.67374637596763,35.32985581724917,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
28.416181650877554,63.69918699110808,37.396984355779,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
20.530868169521906,47.25582510605044,37.74516990437203,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
29.192802625598347,62.82887406115603,32.70184017367443,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
24.28970893332943,50.56190134388186,39.446354042325694,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.55026655290689,63.67890896461528,39.567367086043205,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
24.809210954654034,42.01890238666286,29.545701066289915,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
26.282783845950345,40.25984233583839,15.499959079570708,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
19.0296370497881,44.4687263184109,33.1564814738942,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.182985979667865,63.92669146225151,30.79192053725144,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
21.95147498004146,42.4098101037432,13.90916870441628,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.89191428106705,59.990034181183695,19.06898516434994,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
21.65353180545177,69.68726259987122,39.83876413758551,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
18.2812708788201,53.78590330361981,37.70253750807224,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
22.06444668918239,51.536820114820365,18.138595130038976,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
22.24091207195894,50.497093713530624,31.283431483297427,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
27.423014753798448,66.14889901295848,28.41588625558361,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.585600227907552,66.98353088899378,15.729236709381244,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
21.532658204621857,43.6097378357978,28.08880201560132,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
24.78499673558113,50.62575539060849,29.55269085194686,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.862325240850154,67.05026738030428,13.113382850974586,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
18.08769868874087,44.80825005597495,19.30080763926231,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
29.990886104906263,68.13763607774416,32.383672811092005,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
20.14741830441229,56.04820926102056,18.251686782570356,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
24.98914907823128,68.02007961739261,26.53859153518153,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.87187866545604,54.47405198205696,31.56279707432933,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
29.974187489793906,53.38227753497056,29.13152394775644,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
28.82947029607921,61.67313077821328,25.340791793058763,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
28.108533787137244,47.97210144844303,39.094176016080525,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
18.91604672231001,44.43625970964736,13.907011533548616,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
22.55603534579772,67.3530864149731,24.21651048287519,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
19.47115782771984,69.49187236233244,26.44054757324725,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
26.731841338368756,41.14323195346171,10.952615544828191,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.641970052932823,52.438830049692434,10.41624794970261,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
20.38140880639466,68.75122088338078,22.27273443109404,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
20.77588173051334,51.03741171594684,11.424120540996224,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
25.47068861874663,60.21570423996971,19.50777936319778,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
28.441287849759107,42.26880350797616,21.278934359257256,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
27.28844499402397,47.18723871336932,25.175474840140037,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.70349913519968,58.642336075864335,26.57864292857004,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.678283228511425,51.708114455034135,22.72210717594899,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
18.303771061986016,46.59754920994967,28.096902710952644,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
28.33192937653484,63.86715314928126,32.23443042974321,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
29.12807686435398,59.182493268009154,13.74413383696061,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
19.082115886170413,57.71403655365325,21.99579369538853,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
22.160368526499703,66.88471578770324,29.87090333941557,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
21.618161216279866,62.76925953485869,11.574463943240897,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
21.27421644917689,62.25665715517789,11.453152038746833,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
27.3136145894,53.17610378214588,10.0007235973127,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.930976223052404,69.89315156634771,15.22887048767613,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
26.01136312782904,43.27074149361653,15.063498249315312,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
21.199756648930983,53.93526056944337,15.94565099898524,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
21.61476077512002,48.64184152320907,26.258953999177315,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
26.87388868228549,55.94891458883899,20.58539448176215,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
20.252278974808384,40.09369757862235,29.16997395788606,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
27.724725528065814,44.3053143693079,11.91581653671213,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
23.38979510009635,55.84280527008026,23.38749715783955,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
22.6000197932257,56.63488115516914,31.939621273808317,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
26.51913261699472,58.78332658831663,25.844581302953337,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
21.203605268761205,68.03210260940055,37.62363972012233,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
24.640259571236182,62.501365700265936,25.41647613202367,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.035715278106213,45.73821490504718,19.46787353738697,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
18.386920058348213,60.158853893973216,28.148363408643448,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
22.42108860640837,48.73487712137148,25.491258310679804,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
29.406467785141835,56.88610461749538,24.47774116414052,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
23.44026525239673,44.46663663475005,17.850505385991678,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
23.55911495295517,58.894792829393,16.85922419273698,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
23.004655595770583,51.23957446214332,24.211319435008647,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
24.29818961271672,68.00969848979113,25.23251477783291,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
22.599705147233166,66.91818413127737,37.969007801365706,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
27.46916931798828,56.78641127031061,12.42019860235659,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.166219625051298,62.52635104691856,36.15849436503723,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
24.41733408229952,41.6074290879132,26.920691063486235,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
20.60847278545577,54.61996407446163,12.82680937250336,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
18.01133122568007,60.33024414454823,20.465335154716456,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.39482486970433,44.88578568706638,24.7869840449307,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
23.86430890703123,50.77816832956923,24.77272013780908,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.756048400891004,48.07251959045599,28.590910872691055,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
24.59828514677931,49.20819895277272,35.87636195430541,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
26.75780998358469,54.49754566842005,23.142556736403705,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
27.03875633604301,68.87798944271928,16.200293651295254,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.903676931028265,44.06059017940692,13.5390018811258,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
24.960063482777592,69.3849202931757,28.615628627046856,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
25.143334155111454,63.07821525715385,14.19096927038866,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
18.596736172549846,66.02305035069841,27.282038011167657,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.327931415048667,62.055047917899344,20.18083025241101,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
28.022509547412103,53.67907776486765,22.83157808554437,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
28.488460718843285,58.40614571094288,32.32329491566401,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
28.62866984907256,44.65917807135767,26.34458061301914,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
22.659549801101225,41.12702979939339,14.53597631692266,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
26.33641389064932,69.6423187033535,33.52840427273463,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.01865352202321,54.31142348098719,33.6174321102086,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
26.80146709934091,41.39064199444975,32.971585141059265,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.75172911456688,61.83673635002644,27.231470456693405,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
27.56452776095794,43.82266524804241,31.956264378008637,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
20.659723503443388,59.75540994784889,27.955368997288616,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
27.93026233224572,53.545556869358585,33.46139227311322,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.44922062309177,61.80843964664723,38.65782583395518,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
22.81029020099951,61.2751338307593,19.15633750740812,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
19.15554368265569,63.828418564950624,24.67808160197311,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.80220928151113,42.96090858329773,36.65755797515368,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
20.2245316578488,66.29055397249019,34.99524399519836,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
28.677727377377654,51.41291068837644,16.57835341289006,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
28.75780433959052,66.76777200007442,14.226392195598644,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
23.187121193593548,52.9683977917406,21.95344844206175,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
27.80766606990193,43.78079418146229,31.814998337939787,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
22.53314744608535,60.51746762101494,34.58495209881558,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
22.050708232862725,59.31462861497766,17.231456448311683,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
29.85201782795776,44.44649667720858,26.210279020444883,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
27.18775009999436,50.51352733934907,26.156143065581222,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
24.385884655629003,61.796909176520856,26.820094466203667,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
19.80587765550266,47.16525285538244,10.91996717529241,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
19.94417025857413,44.24012184178847,21.31436968703788,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
18.84437238999426,44.52481499409294,24.521772520156063,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
21.13031870654414,65.4124646404778,39.07690186635651,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
26.10031028426196,54.89752145559,15.631040935858085,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.635696016684427,41.12948721509956,23.35080614518219,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.005929365368026,60.49345061714273,25.431723759259462,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
29.37136260698216,46.54865222440749,31.342842746888675,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
26.668168322155896,66.72090906091414,13.305013871724697,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
28.031302396561145,46.92494326515546,28.42998376949781,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
29.585916600898564,49.20979621209065,35.18436900293315,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
29.01241412397461,68.10215694904998,39.32560594142309,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
20.971146479111557,52.821684138620085,39.04610992932868,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
28.58234391576473,63.00545861975432,24.413402567245782,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
20.96516021388764,52.11386609741396,16.302486036707258,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
24.451073185826708,46.263506096637535,16.965589586288036,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
24.03647604151586,56.6165523781504,29.123756917264487,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
27.79001169840377,48.73347566588763,36.55968967055068,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
24.78079488356734,53.89292687584511,36.12706114127174,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
27.731715803978197,44.56776134119556,38.167358153136846,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
28.38067178008209,42.63749534572176,27.17483308455893,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
22.1213107336871,48.00201114109117,35.7316346879595,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
27.104388147309447,59.9892758069312,33.29987829561267,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
19.0333669517952,67.1187462657839,34.93955000010708,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
27.770476142922664,52.10907463451639,30.035475171801117,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.720702309835115,61.06181764300837,38.62817761258089,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.05103163759164,54.94960072917718,13.56330866153242,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
27.871897017561448,47.82323390265838,34.27055556411929,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
25.54449026299084,57.948940317206,11.827987846877036,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
26.905047958583523,61.93781290593447,37.40855418205928,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
21.37316535429641,47.44257631805631,17.447617906737726,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
29.96776590899869,59.3085947184757,18.31051881459944,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
21.639537499863657,69.27549133816146,21.8342183991144,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
25.910569788003063,49.21474702986143,15.909946303371855,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.177305943802608,58.33261309060451,29.49354022638954,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
22.97811262375784,67.9453071971562,35.327065973074454,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
26.89896584278576,62.27847024429195,28.2765571512536,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
23.890249012383286,44.86471141059626,24.44405051575472,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
26.76889567846376,57.0161612943548,11.84437883306776,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
18.590207576357564,63.09588382152879,11.66384663563451,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
23.41023393394603,46.374957841929024,25.4193157547286,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
19.230462553412877,50.84027774261649,31.26458871000345,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
28.19085690383874,69.16711751195584,34.35109142627985,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
27.84886202905832,41.89193459750702,10.370773405924457,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
20.486964087295277,49.87358952486359,15.778152728497425,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.40111128156031,57.368894048945336,34.261387272825765,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
19.24203485681919,66.26209202322904,26.10768571511595,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
26.7390797766152,50.545720043918855,10.47210818208032,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
24.3989544354732,68.7349214431118,28.12488784644148,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.53699292355827,64.72095532274649,27.222580423972914,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.56344814005922,52.44383881295046,31.35358452903904,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
21.244350591508795,64.75454384388657,15.957741527434612,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
27.39066579044113,46.86830728806844,34.12760153166212,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
24.29777665917077,68.50203407588543,30.767529437819935,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.388464750512483,45.9511357236416,14.830408795307136,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
20.56423469710745,51.4071992961099,25.412337335826717,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
22.32918546692244,46.11968918998098,28.997142970116418,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
22.59184209333386,66.26695475723932,13.98800720685464,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.006762787486046,40.64277843105975,30.168329707787198,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
21.43383983002652,41.185783658056906,33.43887312961178,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
20.81315841646192,51.41674202180785,15.588461104681157,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
24.35216975781617,40.853383021669885,16.064713215141765,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
25.873995717773816,68.54660539259815,25.922337964084623,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
25.694708204221524,67.82143590591822,18.78747757232048,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
28.691442736457567,41.08530287426424,17.59843907672711,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
23.8502802785856,45.09756552333939,37.969353947084656,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
23.901352111937307,42.02147330276878,39.27096338298312,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
27.51228803922361,47.88003402209884,39.47142973097063,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
21.37936918458307,42.56016448966415,36.24984309695217,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
18.770169440480576,68.15467107818009,11.286628082389722,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
28.489264117457477,52.677274008675866,19.12039761368782,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
25.635568579291352,58.29578812631619,11.0291829915532,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.88185359956735,43.44541037802672,25.69444987530301,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
19.09822006321666,53.38938363081095,38.11879129179574,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.788908727442493,41.78461282965964,13.112497820726825,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
28.512809414803364,49.14202089202211,34.76053596284811,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
29.40545207756796,69.23538702320985,34.41753861061051,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,3
24.699904295720827,46.30656239600528,23.33988982972742,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
